id,sugar,total_fat,cluster
2194361,3.33,10.0,0
1694574,34.29,14.29,1
650200,55.0,1.25,1
1720725,0.38,1.91,0
1380089,43.24,17.12,3
1775075,2.65,0.0,0
826778,14.29,21.43,2
1389010,12.29,0.0,0
1800131,12.5,43.75,2
840226,20.0,20.0,2
732276,0.0,46.67,2
1498512,24.71,17.65,1
554702,7.08,0.0,0
1265259,23.33,23.33,3
2127021,0.0,32.14,2
1502770,5.26,0.88,0
1670181,0.0,2.5,0
667990,5.26,4.21,0
1519712,0.0,0.0,0
2190073,0.0,17.39,2
761212,2.02,0.0,0
2096420,40.0,37.5,3
1688216,7.08,0.0,0
544126,1.0,7.0,0
1766320,40.74,3.7,1
2036634,3.33,50.0,2
366008,3.31,0.0,0
1525666,36.0,16.0,1
459186,1.0,0.0,0
2020653,20.0,0.0,0
1881484,34.21,1.32,1
1511156,0.0,16.67,0
1976214,3.12,18.75,2
1362228,2.35,0.0,0
1398216,14.29,0.0,0
2103839,0.0,0.0,0
1797139,33.33,10.0,1
1492967,9.38,46.88,2
1379330,3.57,35.71,2
1886415,20.0,1.67,0
459886,10.53,10.53,0
388414,0.0,0.0,0
2201838,10.0,0.0,0
450691,29.21,0.0,1
1058095,22.86,17.14,1
427659,42.11,15.79,1
1985964,0.0,3.33,0
1275726,0.0,7.05,0
632040,20.0,1.67,0
1953562,1.69,3.81,0
2148792,22.22,0.0,1
668238,14.12,0.88,0
739226,0.0,25.0,2
547914,3.33,13.33,0
553815,2.5,2.92,0
2085357,8.93,0.89,0
1080543,3.57,32.14,2
2074337,8.57,12.86,0
1913618,2.36,5.66,0
570784,0.0,0.0,0
1171019,8.93,3.57,0
483262,0.0,11.9,0
741394,44.71,8.24,1
1043475,2.63,23.68,2
2070405,44.83,19.54,3
843028,3.17,5.99,0
534662,4.13,0.0,0
1726074,33.33,3.85,1
1489746,3.57,2.68,0
1369814,7.14,35.71,2
871506,21.59,13.64,1
1553738,0.0,0.0,0
2089722,20.0,7.5,1
573517,51.28,33.33,3
2126865,0.0,14.29,0
1250378,0.0,28.57,2
1469271,7.14,10.71,0
1106626,0.0,0.0,0
1652960,45.45,0.0,1
2082434,0.77,0.0,0
1897101,20.83,27.08,2
1400775,14.37,0.0,0
582322,52.63,0.0,1
358121,3.17,3.17,0
563710,3.33,10.0,0
1646372,0.42,10.17,0
728682,3.57,12.5,0
1211209,0.0,0.0,0
1191624,3.12,18.75,2
1381279,1.18,0.0,0
1678044,23.81,3.57,1
1534789,0.0,13.33,0
1023873,1.18,0.0,0
394521,44.19,16.28,3
1620429,0.0,0.0,0
381184,7.14,0.0,0
1312263,50.0,0.0,1
795469,37.14,14.29,1
1197383,17.5,6.25,0
1715967,7.33,0.0,0
1021367,10.56,0.0,0
1653782,10.0,0.0,0
1787107,6.9,37.93,2
1054945,38.46,26.92,3
1967672,10.53,22.81,2
2090499,22.5,32.5,2
1250711,0.0,14.29,0
1328431,23.08,30.77,2
959897,57.14,0.0,1
561465,3.33,23.33,2
1134503,38.89,50.0,3
2112540,11.11,3.7,0
848580,12.5,43.75,2
1313046,0.0,32.14,2
2193860,2.2,2.75,0
1921197,0.0,9.73,0
1353492,3.0,8.0,0
434827,20.0,13.33,1
1731309,0.82,3.27,0
422086,58.33,22.22,3
711454,32.14,17.86,1
500997,4.0,1.2,0
444599,0.0,32.14,2
1362218,0.8,0.4,0
703514,30.3,27.27,3
599853,6.0,4.5,0
1472483,42.22,28.89,3
726766,0.0,0.0,0
360297,4.88,0.0,0
608528,8.46,0.77,0
635600,23.33,20.0,1
534323,10.71,21.43,2
1300569,0.0,0.0,0
2080834,20.0,0.0,0
443133,1.67,4.17,0
461119,4.17,0.0,0
484234,55.0,16.25,3
1800556,3.57,50.0,2
2132891,2.78,1.11,0
1914946,1.43,5.0,0
660030,4.85,14.56,0
709112,23.33,36.67,2
1513884,0.0,7.96,0
2032601,25.0,8.93,1
1391458,28.57,22.45,3
498649,0.0,0.0,0
1815609,1.75,21.05,2
1783220,0.0,27.06,2
1355661,5.26,0.0,0
1609352,2.86,11.43,0
858826,0.0,16.67,0
1476127,10.95,0.0,0
1285364,0.0,32.14,2
1255102,0.0,2.63,0
386562,8.2,0.0,0
1140710,1.79,21.43,2
422768,46.67,23.33,3
536415,1.19,7.14,0
1329462,38.89,0.0,1
1894351,45.71,0.0,1
1375348,8.46,0.77,0
909980,25.0,1.79,1
377508,30.0,5.0,1
1218585,46.51,37.21,3
1476489,51.95,18.18,3
1710261,53.57,25.0,3
772852,0.0,26.67,2
1251373,1.75,0.88,0
1063243,10.28,0.0,0
1990634,0.0,25.0,2
1500872,0.0,26.67,2
1473049,0.0,0.88,0
696738,0.0,0.0,0
1917331,6.47,19.41,2
1128000,1.67,8.33,0
1136794,0.0,1.79,0
1237601,1.25,15.0,0
2091155,5.0,2.5,0
2016791,14.04,1.75,0
1783272,3.57,17.86,2
1114239,0.0,21.43,2
1541823,30.0,0.0,1
441916,0.0,6.25,0
2088195,44.0,30.0,3
581749,27.55,12.24,1
1553967,13.79,16.09,0
837710,6.67,4.44,0
1457435,0.0,1.34,0
2171977,50.0,33.33,3
1582003,7.14,10.71,0
381146,50.0,0.0,1
606348,1.53,1.91,0
1682108,40.38,30.77,3
2168669,6.67,0.0,0
1662926,55.17,31.03,3
1762999,2.35,0.0,0
470286,9.35,22.43,2
1858410,41.86,6.98,1
1798616,0.0,14.29,0
1354525,53.33,30.0,3
1505296,42.31,3.85,1
1285097,1.36,8.67,0
610384,58.06,6.45,1
1712272,60.0,16.0,3
1012005,11.5,3.1,0
571656,0.4,0.0,0
1392698,7.33,5.33,0
2029358,0.0,1.59,0
1732861,3.33,36.67,2
423868,27.27,27.27,3
1335552,0.0,0.0,0
471184,9.3,3.49,0
532521,3.17,3.17,0
1268056,6.67,46.67,2
1322139,3.57,0.0,0
1158048,16.67,7.58,0
1522020,32.26,9.68,1
488737,15.56,0.0,0
565604,5.42,0.0,0
1135404,27.0,10.0,1
1485508,0.0,12.5,0
1958162,4.76,3.97,0
732364,38.89,27.78,3
1290816,3.57,3.57,0
1555531,0.0,30.0,2
2151893,0.84,23.53,2
1291572,13.75,0.0,0
1237724,37.21,18.6,3
1419363,0.0,21.43,2
1126441,9.58,0.0,0
769518,56.0,31.0,3
425362,42.5,0.0,1
1216936,0.0,31.82,2
637626,4.29,4.29,0
2024518,6.4,1.6,0
667800,33.33,3.33,1
368841,3.33,1.67,0
1632926,3.33,0.0,0
769752,61.0,27.5,3
2119309,20.63,0.0,0
353198,0.0,1.79,0
1622961,5.49,2.35,0
1940423,5.0,2.08,0
1079561,1.41,0.0,0
1209417,50.0,37.5,3
1786867,0.0,20.0,2
1231854,3.57,35.71,2
523325,6.67,50.0,2
741888,6.67,5.0,0
1179657,3.23,0.0,0
1914800,50.0,22.5,3
1431044,21.43,28.57,2
1509376,25.0,10.94,1
1772669,52.38,0.0,1
1386015,2.0,22.0,2
1894775,0.66,1.64,0
1086381,12.5,7.03,0
1553199,28.57,0.0,1
2012334,9.02,0.0,0
407858,4.71,0.0,0
1698649,1.33,3.33,0
423031,59.65,29.82,3
1457520,9.7,0.0,0
2126959,3.2,0.0,0
866932,5.6,1.6,0
346733,0.0,27.06,2
2044171,0.0,0.0,0
1598088,0.0,0.89,0
968105,0.0,1.79,0
370650,23.33,11.67,1
1071323,2.34,8.59,0
690242,3.33,50.0,2
1696185,57.58,3.03,1
1202545,18.05,0.0,0
1379264,3.41,6.82,0
601868,2.88,2.88,0
1363139,5.26,21.05,2
955377,0.0,0.0,0
365409,3.57,12.5,0
1724398,3.57,1.79,0
1039871,54.05,21.62,3
513665,26.67,13.33,1
1793328,1.77,3.1,0
652236,27.78,0.0,1
456969,32.0,0.0,1
1288075,8.33,1.25,0
2021990,2.45,2.45,0
1906450,3.61,0.0,0
1535199,11.11,3.89,0
487335,1.15,0.0,0
595616,2.63,42.11,2
1492233,3.23,0.0,0
2170715,23.68,21.05,3
1922459,3.33,0.0,0
447027,0.0,32.14,2
1145925,0.0,0.0,0
1334634,9.58,0.0,0
1512577,0.0,0.0,0
1642129,0.0,0.0,0
1824177,0.19,0.0,0
1675127,20.0,0.0,0
601510,6.67,10.0,0
461437,20.0,13.33,1
1617982,2.63,0.0,0
409795,28.89,8.15,1
1950459,24.0,27.2,3
726980,0.0,3.33,0
1490202,0.0,0.0,0
1094955,6.67,3.33,0
1197170,45.95,6.76,1
940124,10.0,15.0,0
2164262,26.32,14.04,1
741698,0.3,0.3,0
1970147,2.35,5.29,0
1699668,3.53,28.27,2
525802,4.96,13.48,0
398746,0.82,0.61,0
456635,25.64,20.51,3
1747083,8.77,17.54,2
1347232,12.5,46.88,2
1124040,3.33,50.0,2
1717712,30.3,21.21,3
1635623,50.98,0.0,1
1813786,2.7,27.03,2
1818304,48.78,2.44,1
765034,5.68,0.0,0
583672,8.88,1.83,0
2184290,2.5,0.0,0
611180,18.18,14.55,1
1425915,16.36,12.73,0
1856503,0.0,0.0,0
1388103,11.76,4.12,0
1548702,7.14,0.0,0
355811,0.0,1.67,0
683252,23.33,20.0,1
607110,1.21,11.69,0
1852468,0.0,7.14,0
754864,1.52,9.09,0
439274,0.0,28.57,2
1775895,38.55,15.66,1
776610,50.0,38.1,3
1013147,5.73,0.0,0
524525,0.0,25.0,2
1373662,1.19,11.9,0
876458,0.0,3.23,0
1068829,0.0,16.67,0
1931710,17.65,0.0,0
1895300,3.33,0.0,0
983421,6.98,27.91,2
550390,16.67,0.0,0
1765308,0.0,10.0,0
1920637,1.31,0.0,0
1563123,0.0,1.77,0
1670642,0.0,30.0,2
1252534,16.67,20.0,2
1504431,30.53,0.0,1
1968080,2.22,0.0,0
556521,9.28,0.0,0
353250,0.0,15.93,0
1224598,52.38,0.0,1
574180,35.0,15.0,1
761476,0.0,42.86,2
1568722,1.69,11.02,0
1077329,50.0,26.67,3
1396685,42.11,15.79,1
2181056,0.0,20.0,2
502388,33.33,10.0,1
1364373,2.35,8.24,0
1530530,3.57,10.71,0
1869729,4.55,20.45,2
1497734,50.0,0.0,1
458966,6.43,12.86,0
2096816,0.0,0.0,0
1797242,2.35,16.47,0
1607775,3.23,0.0,0
1787332,16.67,0.0,0
1910825,25.0,0.0,1
1910113,0.0,5.88,0
1486035,5.6,1.2,0
1772235,48.39,0.0,1
1250394,0.0,28.57,2
2069088,6.15,1.54,0
380846,0.0,23.33,2
708518,0.0,0.0,0
355881,38.71,14.52,1
2185790,12.0,0.0,0
1983739,1.67,11.67,0
2125638,19.33,10.92,1
2115496,60.0,0.0,1
403177,10.26,0.0,0
1668052,18.0,12.0,0
1656782,12.67,0.0,0
344770,1.8,19.7,2
1908674,25.58,39.53,3
1464453,10.48,6.67,0
360534,7.81,0.0,0
2150073,3.51,2.63,0
521719,43.33,43.33,3
1513366,40.0,6.67,1
570882,1.67,0.0,0
1307059,2.44,17.07,0
1667007,21.43,21.43,2
2192755,3.28,0.0,0
1612393,44.44,0.0,1
618756,1.41,11.27,0
1831038,3.53,31.76,2
1398695,1.0,17.0,0
2022029,8.33,6.25,0
1977891,0.0,32.14,2
1063061,11.5,0.0,0
1254227,6.08,0.0,0
1631763,16.67,25.0,2
1955656,42.17,25.3,3
1177256,22.86,0.0,1
2179323,0.0,8.97,0
1224799,56.76,0.0,1
586265,3.28,0.0,0
1517752,33.33,30.0,3
2185132,3.12,21.09,2
1388071,0.0,37.5,2
1999472,3.2,0.8,0
512121,3.57,32.14,2
379419,3.25,0.81,0
1926486,0.0,25.0,2
1663455,4.22,0.0,0
700706,10.83,0.0,0
2159679,43.48,0.0,1
1184665,3.03,15.15,0
704170,4.58,3.33,0
656164,37.35,22.89,3
1943614,52.73,9.09,1
2199625,0.0,0.0,0
1476737,15.29,0.88,0
393219,20.0,20.0,2
1224422,55.26,28.95,3
424080,14.08,0.0,0
1696802,31.82,7.95,1
742778,0.0,28.57,2
1929629,23.53,7.35,1
564166,2.4,12.0,0
1714464,8.89,0.86,0
1224609,0.0,35.71,2
1425018,45.45,24.24,3
1570264,5.88,9.41,0
375317,50.0,0.0,1
542814,19.78,16.48,1
1770896,33.33,30.0,3
2171069,38.33,15.0,1
617700,3.57,7.14,0
1749432,0.0,1.77,0
1290301,19.3,7.02,0
1809925,4.23,0.0,0
2025700,5.42,1.04,0
1819250,2.14,0.0,0
1657042,5.0,8.57,0
1929448,0.0,0.0,0
1934950,0.0,0.0,0
1211292,0.0,0.0,0
1647170,24.42,0.0,1
1390112,36.71,16.46,1
1079165,8.18,0.0,0
1244336,0.0,0.0,0
377923,0.0,0.0,0
1631485,0.0,30.0,2
1920278,0.0,1.79,0
478492,3.57,1.79,0
1585524,0.0,0.0,0
661088,14.16,0.0,0
554403,22.54,0.0,1
1916942,5.71,1.02,0
1848898,5.0,2.0,0
807805,13.33,11.67,0
1697812,1.61,11.29,0
538332,7.14,42.86,2
2040409,0.0,2.38,0
1817463,28.85,8.65,1
1158753,6.38,4.26,0
1262843,2.44,0.41,0
1074761,25.37,13.43,1
2178875,9.41,0.59,0
1924390,0.0,0.0,0
590610,16.98,24.53,2
1727575,48.0,32.0,3
1165595,0.0,1.33,0
1724951,16.67,2.08,0
856776,30.0,42.5,3
1874802,55.36,32.14,3
518404,43.66,14.08,1
1374051,6.33,2.53,0
1019913,33.33,0.0,1
1791411,3.57,21.43,2
1504129,16.67,20.0,2
388197,30.77,0.0,1
494701,7.14,17.86,2
645518,4.23,0.0,0
1201471,28.57,0.0,1
1306488,0.0,0.0,0
859728,25.0,5.36,1
926534,3.57,17.86,2
1785490,0.82,0.82,0
2008882,5.33,0.0,0
1563732,12.67,2.67,0
1566246,3.41,0.0,0
1188612,3.33,16.67,0
1670464,4.0,16.8,0
1818897,50.0,12.5,1
1891694,15.45,15.45,0
507987,2.21,0.62,0
1197389,4.0,4.0,0
502826,0.0,0.0,0
400860,23.08,0.0,1
495962,5.26,23.68,2
2139853,1.18,0.0,0
973367,0.0,17.86,2
1845325,2.86,8.57,0
2025314,10.59,7.06,0
1016927,4.85,10.68,0
629994,0.87,0.0,0
440405,1.75,0.88,0
1389996,20.0,14.17,1
1506044,1.41,11.27,0
1579761,1.33,8.0,0
1944141,12.86,2.14,0
2016401,0.0,34.78,2
2068118,6.06,16.67,0
1792012,11.76,15.29,0
506256,0.0,32.14,2
1323656,4.76,0.0,0
555169,29.73,8.11,1
1992139,1.18,0.0,0
505661,0.0,21.43,2
2201018,5.88,10.29,0
1152356,55.88,32.35,3
1323927,26.44,12.64,1
2035875,11.76,0.0,0
1737365,7.92,0.62,0
435990,33.33,23.81,3
1225125,42.86,35.71,3
644090,7.14,25.0,2
1188979,1.76,11.45,0
954753,6.43,0.0,0
1532972,0.85,0.0,0
1955813,3.9,7.14,0
826120,6.67,20.0,2
1114517,20.0,10.0,1
1479443,12.39,1.33,0
473897,10.0,16.67,0
1461232,43.33,20.0,3
969927,7.86,11.43,0
1461888,31.88,18.84,3
394374,0.0,0.0,0
1651307,16.67,0.0,0
672714,3.33,0.0,0
2023702,33.33,33.33,3
1857731,0.0,0.0,0
1931746,25.0,21.43,3
2103276,0.0,22.35,2
487541,0.0,46.67,2
1057009,7.14,3.57,0
1620978,0.0,31.58,2
952755,7.14,5.36,0
2077985,5.08,3.39,0
1058415,41.86,9.3,1
557504,5.83,0.0,0
826494,2.94,4.41,0
2061294,1.25,1.25,0
2129413,22.66,15.62,1
2181631,1.75,5.26,0
463314,2.7,8.11,0
1608264,6.92,6.15,0
1737275,35.0,0.0,1
1484292,0.0,0.0,0
1940000,18.75,9.38,0
2026822,23.53,0.0,1
1867032,35.0,0.0,1
1602230,6.41,0.0,0
368591,0.88,4.42,0
1282925,0.89,3.12,0
1662661,55.0,30.0,3
2161335,26.55,10.62,1
1241081,8.45,0.0,0
1031655,9.17,0.0,0
1914931,8.89,20.0,2
1122182,2.08,1.88,0
1313244,5.0,1.04,0
415930,12.11,0.0,0
1266787,2.7,8.11,0
1680839,6.67,0.0,0
2021180,33.33,26.67,3
1283129,11.27,0.0,0
1913750,13.38,11.27,0
1555780,13.59,1.46,0
2113896,0.0,0.0,0
1983694,2.35,0.0,0
2122293,13.27,0.0,0
1835816,14.29,25.0,2
708972,23.28,0.0,1
1123713,1.5,5.0,0
1641246,1.69,0.0,0
1250055,20.0,23.33,2
2071463,0.0,25.0,2
1800436,60.0,0.0,1
2166796,53.57,0.0,1
1049999,3.2,8.8,0
1857369,19.35,0.0,0
386075,4.8,0.8,0
1809543,0.0,0.0,0
1262760,0.77,0.0,0
1233841,0.0,42.86,2
1495310,0.0,30.77,2
347241,2.23,1.86,0
1744842,2.0,2.67,0
768430,54.24,0.12,1
1669862,21.35,17.98,1
1467608,3.57,46.43,2
567479,0.0,0.0,0
1505386,0.0,0.0,0
1216351,1.19,14.29,0
1885685,2.0,3.0,0
544598,56.67,3.33,1
1136686,3.33,23.33,2
1137929,0.88,13.16,0
1871823,33.33,10.0,1
1401135,45.83,14.58,1
1596497,46.43,14.29,1
1352162,14.81,2.47,0
1873178,12.33,0.0,0
1757563,10.4,22.9,2
356464,3.57,14.29,0
1848224,2.0,10.0,0
759142,27.59,17.24,1
1913043,1.79,26.79,2
1970257,1.77,3.98,0
610452,4.82,8.43,0
1470008,0.0,0.0,0
581754,0.0,40.0,2
877212,0.0,16.67,0
866030,40.0,6.67,1
375051,20.0,0.0,0
2116957,3.28,0.0,0
1342198,52.5,22.5,3
1724166,8.06,4.84,0
575315,26.83,29.27,3
1690446,0.0,13.33,0
1137479,6.0,1.67,0
471073,44.0,20.0,3
2100025,5.6,0.0,0
1646189,1.41,8.45,0
1820222,10.53,39.47,2
1313101,0.0,23.42,2
2070337,6.67,33.33,2
1346984,3.68,6.32,0
2058578,18.75,3.12,0
1676583,0.0,36.36,2
376203,0.0,0.0,0
1931247,11.67,1.25,0
570829,4.83,0.0,0
1845370,25.0,35.71,3
2018754,9.33,3.0,0
487564,0.0,33.33,2
802447,2.22,5.56,0
1684423,3.12,18.75,2
1470162,43.48,0.0,1
1456450,1.23,0.82,0
2165780,13.33,20.0,2
421104,0.0,0.0,0
1261957,35.94,14.06,1
1803142,2.86,8.57,0
420121,45.0,35.0,3
2076206,0.0,17.28,2
1648616,0.74,6.62,0
1045263,1.79,25.0,2
1253053,0.0,0.0,0
1739446,3.33,0.0,0
983145,0.74,14.87,0
1488211,0.0,33.33,2
1402790,0.0,1.21,0
1741096,7.41,11.73,0
1478604,6.25,0.0,0
2201997,9.77,1.5,0
942960,3.53,0.59,0
599413,3.33,16.67,0
1477973,0.0,0.0,0
1645475,1.19,11.9,0
1521270,55.0,17.5,3
1261161,10.56,14.32,0
537731,24.0,20.0,1
1546499,21.18,9.41,1
1361060,60.0,28.0,3
1786917,0.0,30.0,2
574158,5.65,45.2,2
1903972,42.86,17.86,3
1667127,6.25,50.0,2
1378616,0.0,0.0,0
646844,20.0,0.0,0
1626106,23.08,10.77,1
886984,40.74,18.52,3
682748,32.5,1.25,1
2096885,52.5,27.5,3
1790065,10.97,0.0,0
372964,2.35,0.0,0
1082009,8.33,1.04,0
1533146,5.0,0.0,0
1924799,33.33,10.0,1
1279383,1.79,4.46,0
768562,0.0,1.06,0
1333470,40.0,0.0,1
1481771,2.44,0.0,0
1434609,37.04,3.7,1
1794310,60.71,7.14,1
2024063,5.0,20.0,2
2080665,0.0,0.0,0
2180645,3.33,0.0,0
687302,18.18,2.02,0
1518845,2.5,0.0,0
1882755,5.0,3.33,0
472888,42.86,0.0,1
1820248,5.0,3.33,0
656088,28.81,1.69,1
511643,3.57,0.0,0
2165882,24.53,21.7,3
1706559,11.67,11.67,0
1956519,0.0,28.57,2
511137,0.0,35.71,2
2106285,14.29,0.0,0
1510845,25.0,0.0,1
1907203,1.18,0.0,0
1678513,56.76,0.0,1
1922212,4.71,20.0,2
377355,7.94,1.59,0
1290775,2.42,7.26,0
389486,0.0,0.0,0
2105020,45.61,24.56,3
1975497,2.22,4.44,0
826088,17.86,39.29,2
472975,32.0,14.0,1
1894423,15.0,35.0,2
499876,3.33,13.33,0
1274924,3.57,8.93,0
1186354,3.57,17.86,2
1210025,13.27,0.0,0
496119,2.5,4.17,0
1989692,3.57,1.79,0
1909954,11.67,0.0,0
1627985,15.04,0.0,0
1071685,0.0,31.43,2
1124808,33.33,0.0,1
2118637,0.0,0.0,0
1962479,27.06,8.24,1
755898,2.17,1.9,0
1727461,10.0,2.86,0
1820346,0.0,1.18,0
2161668,42.11,0.0,1
2026714,7.14,5.36,0
367721,20.0,0.0,0
2096665,0.0,16.07,0
1828077,2.11,0.0,0
484145,0.0,3.85,0
392591,2.0,0.0,0
1377073,9.58,0.0,0
391388,7.65,0.0,0
1301655,0.0,0.0,0
1224227,50.0,37.5,3
2123769,2.38,14.29,0
1156384,42.25,21.13,3
1359880,8.75,0.0,0
561928,0.0,42.86,2
385605,3.45,48.28,2
415043,12.17,0.0,0
817948,2.12,1.06,0
526114,0.0,0.0,0
1356571,0.0,1.19,0
1110590,20.0,0.0,0
1987412,3.12,15.62,0
1856347,9.6,0.0,0
372938,0.0,0.0,0
1747098,25.71,42.86,3
440416,10.0,6.0,0
2073641,24.0,24.0,3
1879574,9.58,0.0,0
962247,0.0,11.11,0
889916,14.17,5.51,0
923948,0.0,1.79,0
2106443,34.38,0.0,1
697922,2.92,4.58,0
2105152,7.08,12.39,0
1554731,0.0,21.43,2
1380834,17.98,14.61,0
573183,2.2,4.85,0
1126737,0.0,18.75,2
2110750,21.31,8.2,1
1107538,5.36,2.68,0
1205412,42.25,0.0,1
1675918,44.74,21.05,3
948274,8.93,3.57,0
1809163,0.88,15.04,0
1701342,4.17,0.0,0
1707617,26.67,15.0,1
356100,0.68,2.05,0
2103911,20.0,20.0,2
775888,0.0,16.07,0
1230113,0.0,0.0,0
1340917,52.5,0.0,1
554692,0.56,2.26,0
2198555,11.76,2.94,0
1126446,1.69,0.0,0
345670,28.7,4.2,1
1700281,7.14,28.57,2
1476896,4.0,0.8,0
492340,3.57,28.57,2
1048761,30.0,30.0,3
1294142,16.67,11.67,0
1386539,10.0,20.0,2
1897161,5.31,10.62,0
610882,5.88,0.0,0
1208998,1.32,13.25,0
1930628,5.75,0.0,0
358083,8.82,5.15,0
1781231,43.33,0.0,1
1407595,4.35,10.87,0
869132,0.0,29.29,2
2014537,0.88,5.31,0
2032426,11.88,7.5,0
1306044,1.63,0.41,0
693202,0.88,10.62,0
406322,3.57,42.86,2
708532,3.33,1.88,0
1571699,4.47,5.59,0
1601837,10.71,0.0,0
878156,32.0,24.0,3
956665,20.0,32.0,2
2106238,57.14,28.57,3
2169884,10.71,25.0,2
2193236,3.57,28.57,2
1383486,3.0,11.0,0
1481072,52.38,28.57,3
477545,0.0,17.65,2
1408552,2.35,9.41,0
1672370,6.67,23.33,2
2100053,16.67,9.09,0
1634796,0.0,0.0,0
2043886,7.14,39.29,2
1297090,1.18,9.41,0
1919812,6.67,0.0,0
1920339,22.35,0.0,1
2163246,0.8,6.4,0
1750109,0.0,1.33,0
539829,40.0,0.0,1
1380442,23.53,0.0,1
1534098,50.0,35.29,3
1803088,0.0,0.0,0
1574445,45.0,0.0,1
681888,8.57,0.0,0
1206603,4.29,0.71,0
1509616,57.89,0.0,1
1265433,3.33,26.67,2
1106362,2.48,0.0,0
1666465,1.89,2.83,0
455334,3.57,1.79,0
2081439,4.08,8.16,0
2086840,33.33,10.0,1
2191395,21.05,14.04,1
2069799,18.0,22.0,2
365041,0.0,35.71,2
1256629,11.67,0.0,0
2076455,3.57,3.57,0
1382464,35.0,16.25,1
576344,24.42,13.95,1
1949049,11.25,0.0,0
1737780,46.43,18.57,3
1691025,2.5,6.25,0
1182346,0.0,20.0,2
1582741,1.18,12.35,0
1316923,7.41,3.7,0
656944,9.25,0.0,0
1360790,1.18,7.06,0
2198742,1.79,1.79,0
1960919,3.51,8.77,0
2197643,29.03,12.9,1
1527774,7.14,28.57,2
974091,0.0,15.0,0
1320430,3.53,0.0,0
1917050,20.0,13.33,1
739810,0.66,0.99,0
362666,0.0,7.69,0
1928925,48.78,39.02,3
968667,7.08,0.0,0
353567,0.0,0.0,0
956421,6.67,0.0,0
1344998,5.0,0.0,0
797253,0.0,0.0,0
1320912,30.0,30.0,3
949618,7.73,0.72,0
1775795,3.57,1.79,0
727644,16.36,20.0,2
1866187,6.67,13.33,0
1311452,0.91,0.0,0
370099,4.8,1.6,0
1350344,57.14,0.0,1
1830307,22.03,22.03,3
429258,33.33,21.57,3
1969652,0.0,33.33,2
856440,25.29,1.15,1
2195282,16.67,0.83,0
1545607,0.0,18.75,2
1998288,0.0,30.0,2
1211558,5.56,4.17,0
572421,3.33,46.67,2
734486,2.97,16.83,0
1059323,3.85,11.54,0
2073512,46.67,0.0,1
1169978,8.82,0.64,0
1866410,0.0,4.8,0
2039708,9.47,1.05,0
621298,0.0,32.14,2
1577900,1.18,0.0,0
452820,3.85,0.0,0
432300,22.56,11.28,1
1139989,0.0,50.0,2
1525171,47.73,38.64,3
1503031,1.18,27.06,2
721326,13.33,40.0,2
1532609,3.57,25.0,2
955495,3.17,0.0,0
1049761,5.0,0.0,0
1033929,21.43,0.0,1
347467,17.69,12.31,0
1260526,17.86,3.57,0
1417659,0.0,46.67,2
1037051,4.0,11.0,0
486033,0.0,32.14,2
418558,3.57,35.71,2
353321,0.0,0.0,0
2080573,26.67,26.67,3
1844752,0.0,0.0,0
553489,10.71,12.5,0
1087203,3.57,2.68,0
1120675,3.57,1.79,0
1633521,3.57,35.71,2
1617717,5.36,16.07,0
444050,0.0,32.14,2
1216732,0.0,0.0,0
592548,6.25,0.0,0
1953537,21.21,13.13,1
1778804,25.0,3.57,1
1043137,43.66,18.31,3
1757752,14.13,2.72,0
1033253,24.76,11.43,1
2038872,8.75,0.0,0
1318479,3.57,0.0,0
1895449,3.75,0.83,0
1612246,4.7,14.77,0
1508928,1.67,1.67,0
2033300,9.3,2.33,0
1565607,23.68,44.74,2
2098297,47.5,35.0,3
699426,0.0,0.0,0
2082803,9.58,0.42,0
561196,0.0,0.76,0
885720,2.65,7.65,0
703086,0.0,0.0,0
1848497,8.0,11.0,0
1492490,0.0,15.62,0
466285,6.34,0.0,0
1827239,0.0,12.73,0
1941568,0.0,50.0,2
1995229,14.29,1.79,0
2010111,10.71,50.0,2
1178906,20.0,10.77,1
1539419,43.24,20.27,3
471613,44.19,30.23,3
2176260,20.0,0.87,0
1701207,16.67,5.77,0
1161743,0.0,2.94,0
1391587,3.38,4.22,0
1256735,1.79,1.79,0
1472705,15.62,34.38,2
780680,38.71,20.97,3
626798,14.16,0.0,0
2177531,13.33,36.67,2
1467907,0.0,2.42,0
1592831,15.62,12.5,0
1655273,1.77,24.78,2
2103753,9.58,0.0,0
2065360,5.0,0.0,0
1188351,30.0,30.0,3
1500224,0.0,32.14,2
1745280,0.0,8.93,0
1418971,0.0,10.0,0
948248,1.76,3.09,0
550769,50.0,0.0,1
1732440,18.63,10.78,0
1392350,7.33,0.0,0
1522206,45.45,27.27,3
1299378,22.97,6.76,1
1797342,3.57,5.0,0
2120888,10.71,17.86,2
1694324,25.0,5.0,1
1647728,3.57,5.36,0
562278,0.0,0.0,0
1702838,12.0,1.67,0
1176521,10.0,20.0,2
1885569,20.0,23.33,2
1234887,0.0,0.0,0
1397486,0.0,0.0,0
1960483,0.0,1.77,0
1287377,0.0,32.14,2
393835,1.75,22.81,2
1852505,0.0,28.57,2
1726289,9.58,0.0,0
1423701,0.8,12.45,0
943136,6.25,3.12,0
1361714,3.32,1.66,0
354197,0.0,0.0,0
1768495,2.11,0.0,0
1561450,1.18,0.0,0
506920,14.16,14.16,0
540744,32.0,16.0,1
1603664,7.14,0.0,0
540450,1.01,13.13,0
1497632,0.0,0.0,0
